Model,DataSize,Tris,Verts,DataSize (LOD0),Tris (LOD0),Verts (LOD0),Parts,Bones,LODs,Meshes
mdl/weapons/p2011/ptpov_p2011_legendary_01.rmdl,0,0,0,0,0,0,18,112,0,0
mdl/weapons/p2011/w_p2011_legendary_01.rmdl,0,0,0,0,0,0,17,16,0,0
mdl/weapons/p2011/ptpov_p2011_legendary_02.rmdl,0,0,0,0,0,0,18,112,0,0
mdl/weapons/p2011/w_p2011_legendary_02.rmdl,0,0,0,0,0,0,17,16,0,0
mdl/weapons/grenades/m20_f_grenade_projectile.rmdl,62142,2807,2265,34228,1478,1268,1,1,4,1
mdl/weapons/grenades/m20_f_grenade.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/grenades/ptpov_frag_grenade.rmdl,0,0,0,0,0,0,1,79,0,0
mdl/weapons/grenades/ptpov_frag_grenade_held.rmdl,0,0,0,0,0,0,1,110,0,0
mdl/weapons/rspn101/ptpov_rspn101.rmdl,0,0,0,0,0,0,16,112,0,0
mdl/weapons/rspn101/w_rspn101.rmdl,0,0,0,0,0,0,14,18,0,0
mdl/weapons/defender/ptpov_defender.rmdl,0,0,0,0,0,0,21,135,0,0
mdl/weapons/defender/w_defender.rmdl,0,0,0,0,0,0,19,28,0,0
mdl/props/octane_jump_pad/octane_jump_pad.rmdl,0,0,0,0,0,0,1,17,0,0
mdl/weapons/octane_jump_pad/ptpov_octane_jump_pad_held.rmdl,0,0,0,0,0,0,1,113,0,0
mdl/Weapons/grenades/w_bangalore_canister_flare_projectile.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/Weapons/grenades/ptpov_bangalore_canister_held.rmdl,0,0,0,0,0,0,1,109,0,0
mdl/Weapons/grenades/w_bangalore_canister.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/grenades/w_gibraltar_beacon_projectile.rmdl,38460,1360,1515,23056,866,893,1,1,4,1
mdl/weapons/grenades/ptpov_gibraltar_beacon.rmdl,0,0,0,0,0,0,1,79,0,0
mdl/weapons/grenades/w_gibraltar_beacon.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/shuriken/w_shuriken.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/weapons/shuriken/ptpov_shuriken_held.rmdl,0,0,0,0,0,0,1,108,0,0
mdl/weapons/sentry_shield/sentry_shield_proj.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/throwingknife/w_throwing_knife.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/weapons/throwingknife/ptpov_throwing_knife.rmdl,0,0,0,0,0,0,1,108,0,0
mdl/weapons/combat_knife/w_combat_knife.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/weapons/bolo_sword/ptpov_bolo_sword_ash.rmdl,0,0,0,0,0,0,1,76,0,0
mdl/weapons/bolo_sword/w_bolo_sword.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/Weapons/empty_handed/ptpov_shadowhand.rmdl,0,0,0,0,0,0,1,99,0,0
mdl/weapons/hemlok_smg/ptpov_hemlok_smg.rmdl,0,0,0,0,0,0,17,112,0,0
mdl/weapons/hemlok_smg/w_hemlok_smg.rmdl,0,0,0,0,0,0,17,14,0,0
mdl/Weapons/holo_spray/w_holo_spray.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/Weapons/holo_spray/ptpov_holo_spray.rmdl,0,0,0,0,0,0,1,101,0,0
mdl/weapons/3030repeater/ptpov_3030repeater.rmdl,0,0,0,0,0,0,19,95,0,0
mdl/weapons/3030repeater/w_3030repeater.rmdl,0,0,0,0,0,0,19,14,0,0
mdl/Weapons/vctblue/vctblue_ptpov.rmdl,0,0,0,0,0,0,1,78,0,0
mdl/Weapons/vctblue_w/vctblue_w.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/Weapons/ptpov_repulsor_held/ptpov_repulsor_held.rmdl,0,0,0,0,0,0,1,83,0,0
mdl/weapons/empty_handed/ptpov_boxinghand.rmdl,0,0,0,0,0,0,1,99,0,0
mdl/Humans/pilots/w_blisk.rmdl,0,0,0,0,0,0,5,153,0,0
mdl/Humans/pilots/pov_blisk.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/Humans/pilots/w_phantom.rmdl,0,0,0,0,0,0,1,92,0,0
mdl/Humans/pilots/ptpov_phantom.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/Humans/pilots/w_amogino.rmdl,0,0,0,0,0,0,1,92,0,0
mdl/Humans/pilots/ptpov_amogino.rmdl,0,0,0,0,0,0,1,74,0,0
mdl/Humans/pilots/w_rhapsody.rmdl,0,0,0,0,0,0,1,92,0,0
mdl/Humans/pilots/ptpov_rhapsody.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/Humans/pilots/w_ash_legacy.rmdl,0,0,0,0,0,0,3,150,0,0
mdl/Humans/pilots/pov_ash_legacy.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/Humans/pilots/w_jackcooper.rmdl,0,0,0,0,0,0,2,153,0,0
mdl/Humans/pilots/ptpov_jackcooper.rmdl,0,0,0,0,0,0,1,96,0,0
mdl/Humans/pilots/pilot_medium_loba.rmdl,0,0,0,0,0,0,1,229,0,0
mdl/Humans/pilots/pov_pilot_medium_loba.rmdl,0,0,0,0,0,0,1,84,0,0
mdl/Weapons/lightsaber/w_lightsaber.rmdl,0,0,0,0,0,0,1,19,0,0
mdl/Weapons/lightsaber/ptpov_lightsaber.rmdl,0,0,0,0,0,0,1,118,0,0
mdl/Humans/pilots/ballistic_base_w.rmdl,0,0,0,0,0,0,1,228,0,0
mdl/Humans/pilots/ballistic_base_v.rmdl,0,0,0,0,0,0,1,76,0,0
mdl/flowstate_custom/w_marvin.rmdl,0,0,0,0,0,0,1,197,0,0
mdl/flowstate_custom/evac_tower_balloon.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/flowstate_custom/evac_tower_weight.rmdl,0,0,0,0,0,0,1,3,0,0
mdl/flowstate_custom/w_pete_mri.rmdl,0,0,0,0,0,0,1,150,0,0
mdl/flowstate_custom/ptpov_pete_mri.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/techart/mshop/characters/legends/catalyst/catalyst_base_w.rmdl,0,0,0,0,0,0,1,224,0,0
mdl/techart/mshop/characters/legends/catalyst/catalyst_base_v.rmdl,0,0,0,0,0,0,1,86,0,0
mdl/Humans/class/medium/pilot_medium_valkyrie.rmdl,0,0,0,0,0,0,3,206,0,0
mdl/Weapons/arms/pov_pilot_medium_valkyrie.rmdl,0,0,0,0,0,0,1,102,0,0
mdl/Humans/class/medium/pilot_medium_nova_01.rmdl,0,0,0,0,0,0,1,216,0,0
mdl/Weapons/arms/pov_pilot_medium_nova_base_01.rmdl,0,0,0,0,0,0,2,88,0,0
mdl/techart/mshop/characters/legends/ash/ash_base_v.rmdl,0,0,0,0,0,0,1,80,0,0
mdl/techart/mshop/characters/legends/ash/ash_base_w.rmdl,0,0,0,0,0,0,4,197,0,0
mdl/robots/spectre/imc_spectre.rmdl,0,0,0,0,0,0,8,75,0,0
mdl/robots/stalker/robot_stalker.rmdl,0,0,0,0,0,0,10,75,0,0
mdl/Humans/grunts/imc_grunt_lmg_corpse.rmdl,0,0,0,0,0,0,1,149,0,0
mdl/creatures/prowler/prowler_apex.rmdl,0,0,0,0,0,0,1,78,0,0
mdl/creatures/spider/spider.rmdl,0,0,0,0,0,0,1,60,0,0
mdl/fx/cloud_fill_01.rmdl,7748,260,221,7748,260,221,1,1,1,1
mdl/thunderdome/thunderdome_cage_frame_16x128_01.rmdl,3544,84,152,1704,44,72,1,1,3,2
mdl/thunderdome/thunderdome_cage_wall_256x352_01.rmdl,17936,376,784,10624,224,464,1,1,3,2
mdl/rocks/rock_white_chalk_modular_flat_02.rmdl,43716,1978,1327,22152,1060,658,1,1,5,1
mdl/thunderdome/thunderdome_cage_ceiling_256x128_05.rmdl,15922,337,695,8454,179,369,1,1,3,3
mdl/thunderdome/thunderdome_cage_ceiling_256x128_06.rmdl,4496,136,184,2952,92,120,1,1,2,2
mdl/thunderdome/thunderdome_cage_frame_128x32_01.rmdl,1864,44,80,1864,44,80,1,1,1,1
mdl/thunderdome/thunderdome_cage_frame_64x32_01.rmdl,1760,40,76,1760,40,76,1,1,1,1
mdl/canyonlands/fabric_canopy_02.rmdl,33342,1677,970,22200,1132,642,1,1,4,2
mdl/thunderdome/thunderdome_cage_ceiling_256x32_01.rmdl,840,20,36,840,20,36,1,1,1,2
mdl/flowstate_custom/ptpov_flowstate_sword.rmdl,0,0,0,0,0,0,1,118,0,0
mdl/flowstate_custom/w_flowstate_sword.rmdl,0,0,0,0,0,0,1,18,0,0
mdl/weapons/arms/human_pov_cockpit.rmdl,78,1,3,78,1,3,1,2,1,1
mdl/fx/fire_cylinder_sm1.rmdl,2184,100,66,2184,100,66,1,1,1,1
mdl/fx/r301_leg07_fire_horns.rmdl,43308,1978,1310,43308,1978,1310,1,1,1,2
mdl/fx/r301_leg07_fire_body.rmdl,23052,954,722,23052,954,722,1,1,1,1
mdl/fx/peacekeeper_legendary_ice_stock.rmdl,720,16,26,720,16,26,1,1,1,1
mdl/fx/peacekeeper_legendary_ice_lvl2_add.rmdl,286756,13226,10370,286756,13226,10370,1,1,1,1
mdl/fx/peacekeeper_legendary_ice_lvl2_add_b.rmdl,144214,6579,5237,144214,6579,5237,1,1,1,1
mdl/fx/peacekeeper_legendary_ice_lvl3_add.rmdl,221334,10139,8025,221334,10139,8025,1,1,1,1
mdl/fx/peacekeeper_legendary_ice_lvl3_add_b.rmdl,112172,5162,4060,112172,5162,4060,1,1,1,1
mdl/fx/ar_marker_ringwobble.rmdl,30720,1024,1024,30720,1024,1024,1,1,1,1
mdl/fx/energy_ring_core_fx.rmdl,14080,480,350,14080,480,350,1,1,1,1
mdl/props/holo_spray/holo_spray_base.rmdl,0,0,0,0,0,0,1,2,0,0
mdl/IMC_base/scaffold_tech_horz_rail_c.rmdl,8784,244,366,8784,244,366,1,1,1,1
mdl/fx/medic_shield_wall.rmdl,50860,1822,1158,50860,1822,1158,1,1,1,3
mdl/weapons/empty_handed/ptpov_gibraltar_shield.rmdl,0,0,0,0,0,0,1,113,0,0
mdl/fx/gibralter_gun_shield.rmdl,25854,901,639,25854,901,639,1,1,1,2
mdl/props/gibraltar_bubbleshield/gibraltar_bubbleshield.rmdl,0,0,0,0,0,0,1,35,0,0
mdl/props/caustic_gas_tank/caustic_gas_tank.rmdl,0,0,0,0,0,0,1,18,0,0
mdl/fx/down_shield_01.rmdl,56812,1950,1263,56812,1950,1263,1,1,1,3
mdl/weapons_r5/misc_bangalore_rockets/bangalore_rockets_projectile.rmdl,0,0,0,0,0,0,1,1,0,0
mdl/props/wattson_electric_fence/wattson_electric_fence.rmdl,0,0,0,0,0,0,1,10,0,0
mdl/weapons_r5/weapon_tesla_trap/mp_weapon_tesla_trap_ar_trigger_radius.rmdl,6720,96,192,6720,96,192,1,1,1,1
mdl/props/wattson_trophy_system/wattson_trophy_system.rmdl,0,0,0,0,0,0,1,28,0,0
mdl/gibs/human_gibs.rmdl,0,0,0,0,0,0,1,5,0,0
mdl/hud/grenade_indicator/grenade_indicator_arrow.rmdl,0,0,0,0,0,0,1,1,0,0
mdl/hud/grenade_indicator/grenade_indicator_frag.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/hud/grenade_indicator/grenade_indicator_sonar.rmdl,0,0,0,0,0,0,1,2,0,0
mdl/hud/grenade_indicator/grenade_indicator_frag_sentry.rmdl,0,0,0,0,0,0,1,1,0,0
mdl/hud/grenade_indicator/grenade_indicator_bomb.rmdl,0,0,0,0,0,0,1,1,0,0
mdl/hud/grenade_indicator/bang_indicator.rmdl,5136,276,174,5136,276,174,1,1,1,1
mdl/hud/grenade_indicator/grenade_indicator_shuriken.rmdl,0,0,0,0,0,0,1,1,0,0
mdl/weapons/bullets/damage_arrow.rmdl,0,0,0,0,0,0,1,2,0,0
mdl/weapons/bullets/mgl_grenade.rmdl,8720,420,310,4944,264,168,1,1,4,1
mdl/Humans/class/medium/pilot_medium_empty.rmdl,0,0,0,0,0,0,1,33,0,0
mdl/empty/lights/empty_lights.rmdl,0,0,0,0,0,0,1,6,0,0
mdl/Humans/class/medium/pilot_medium_bangalore.rmdl,0,0,0,0,0,0,2,193,0,0
mdl/Weapons/arms/pov_pilot_medium_bangalore.rmdl,0,0,0,0,0,0,1,74,0,0
mdl/Humans/class/medium/pilot_medium_bangalore_legendary_01.rmdl,0,0,0,0,0,0,2,189,0,0
mdl/Weapons/arms/pov_pilot_medium_bangalore_legendary_01.rmdl,0,0,0,0,0,0,1,76,0,0
mdl/Humans/class/medium/pilot_medium_bangalore_legendary_02.rmdl,0,0,0,0,0,0,2,191,0,0
mdl/Weapons/arms/pov_pilot_medium_bangalore_legendary_02.rmdl,0,0,0,0,0,0,1,74,0,0
mdl/Humans/class/medium/pilot_medium_bangalore_legendary_02_mask.rmdl,0,0,0,0,0,0,2,184,0,0
mdl/Humans/class/medium/pilot_medium_bangalore_beast_hunter.rmdl,0,0,0,0,0,0,2,185,0,0
mdl/Weapons/arms/pov_pilot_medium_bangalore_beast_hunter.rmdl,0,0,0,0,0,0,1,80,0,0
mdl/Humans/class/medium/pilot_medium_bangalore_season_02_halloween_legendary_01.rmdl,0,0,0,0,0,0,2,181,0,0
mdl/Weapons/arms/pov_pilot_medium_bangalore_season2_halloween_legendary_01.rmdl,0,0,0,0,0,0,1,74,0,0
mdl/humans/class/medium/pilot_medium_bloodhound.rmdl,0,0,0,0,0,0,2,104,0,0
mdl/Weapons/arms/pov_pilot_medium_bloodhound.rmdl,0,0,0,0,0,0,1,94,0,0
mdl/Humans/class/medium/pilot_medium_bloodhound_legendary_01.rmdl,0,0,0,0,0,0,2,81,0,0
mdl/Weapons/arms/pov_pilot_medium_bloodhound_legendary_01.rmdl,0,0,0,0,0,0,1,88,0,0
mdl/Humans/class/medium/pilot_medium_bloodhound_legendary_02.rmdl,0,0,0,0,0,0,2,86,0,0
mdl/Weapons/arms/pov_pilot_medium_bloodhound_legendary_02.rmdl,0,0,0,0,0,0,1,87,0,0
mdl/Humans/class/medium/pilot_medium_bloodhound__season2_legendary_01.rmdl,0,0,0,0,0,0,2,81,0,0
mdl/Weapons/arms/pov_pilot_medium_bloodhound_season2_legendary_01.rmdl,0,0,0,0,0,0,1,75,0,0
mdl/Humans/class/medium/pilot_medium_bloodhound_marketing_box_legendary_01.rmdl,0,0,0,0,0,0,2,81,0,0
mdl/Weapons/arms/pov_pilot_medium_bloodhound_marketing_box_legendary_01.rmdl,0,0,0,0,0,0,1,89,0,0
mdl/Humans/class/medium/pilot_medium_bloodhound_season_03_halloween_legendary_01.rmdl,0,0,0,0,0,0,2,95,0,0
mdl/Weapons/arms/pov_pilot_medium_bloodhound_season_02_halloween_legendary_01.rmdl,0,0,0,0,0,0,1,79,0,0
mdl/humans/class/heavy/pilot_heavy_caustic.rmdl,0,0,0,0,0,0,2,197,0,0
mdl/Weapons/arms/pov_pilot_heavy_caustic.rmdl,0,0,0,0,0,0,1,77,0,0
mdl/weapons/grenades/w_caustic_grenade_projectile.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/weapons/grenades/ptpov_caustic_grenade_held.rmdl,0,0,0,0,0,0,1,112,0,0
mdl/weapons/grenades/w_caustic_grenade.rmdl,0,0,0,0,0,0,1,4,0,0
mdl/Humans/class/heavy/pilot_heavy_caustic_legendary_01.rmdl,0,0,0,0,0,0,2,191,0,0
mdl/Weapons/arms/pov_pilot_heavy_caustic_legendary_01.rmdl,0,0,0,0,0,0,1,77,0,0
mdl/Humans/class/heavy/pilot_heavy_caustic_legendary_02.rmdl,0,0,0,0,0,0,2,179,0,0
mdl/Weapons/arms/pov_pilot_heavy_caustic_legendary_02.rmdl,0,0,0,0,0,0,1,77,0,0
mdl/Humans/class/heavy/pilot_heavy_caustic_season2_legendary_01.rmdl,0,0,0,0,0,0,2,137,0,0
mdl/Weapons/arms/pov_pilot_heavy_caustic_season2_legendary_01.rmdl,0,0,0,0,0,0,1,77,0,0
mdl/Humans/class/heavy/pilot_heavy_caustic_season2_halloween_legendary_01.rmdl,0,0,0,0,0,0,2,81,0,0
mdl/Weapons/arms/pov_pilot_heavy_caustic_season2_halloween_legendary_01.rmdl,0,0,0,0,0,0,1,72,0,0
mdl/humans/class/heavy/pilot_heavy_gibraltar.rmdl,0,0,0,0,0,0,2,192,0,0
mdl/weapons/arms/pov_pilot_heavy_gibraltar.rmdl,0,0,0,0,0,0,1,101,0,0
mdl/Humans/class/heavy/pilot_heavy_gibraltar_legendary_01.rmdl,0,0,0,0,0,0,2,189,0,0
mdl/Weapons/arms/pov_pilot_heavy_gibraltar_legendary_01.rmdl,0,0,0,0,0,0,1,95,0,0
mdl/Humans/class/heavy/pilot_heavy_gibraltar_legendary_02.rmdl,0,0,0,0,0,0,2,180,0,0
mdl/Weapons/arms/pov_pilot_heavy_gibraltar_legendary_02.rmdl,0,0,0,0,0,0,1,95,0,0
mdl/Humans/class/heavy/pilot_heavy_gibraltar_season2_legendary_01.rmdl,0,0,0,0,0,0,2,177,0,0
mdl/Weapons/arms/pov_pilot_heavy_gibraltar_season2_legendary_01.rmdl,0,0,0,0,0,0,1,89,0,0
mdl/Humans/class/heavy/pilot_heavy_gibraltar_season2_halloween_legendary_01.rmdl,0,0,0,0,0,0,2,179,0,0
mdl/Weapons/arms/pov_pilot_heavy_gibraltar_season2_halloween_legendary_01.rmdl,0,0,0,0,0,0,1,85,0,0
mdl/humans/class/light/pilot_light_support.rmdl,0,0,0,0,0,0,2,179,0,0
mdl/Weapons/arms/pov_pilot_light_support.rmdl,0,0,0,0,0,0,1,84,0,0
mdl/Humans/class/light/pilot_light_support_legendary_01.rmdl,0,0,0,0,0,0,2,179,0,0
mdl/Weapons/arms/pov_pilot_light_support_legendary_01.rmdl,0,0,0,0,0,0,1,78,0,0
mdl/Humans/class/light/pilot_light_support_legendary_02.rmdl,0,0,0,0,0,0,2,179,0,0
mdl/Weapons/arms/pov_pilot_light_support_legendary_02.rmdl,0,0,0,0,0,0,1,78,0,0
mdl/Humans/class/light/pilot_light_support_season2_legendary_01.rmdl,0,0,0,0,0,0,2,109,0,0
mdl/Weapons/arms/pov_pilot_light_support_season2_legendary_01.rmdl,0,0,0,0,0,0,1,92,0,0
mdl/Humans/class/light/pilot_light_support_marketing_box_legendary_01.rmdl,0,0,0,0,0,0,2,176,0,0
mdl/Weapons/arms/pov_pilot_light_support_marketing_box_legendary_01.rmdl,0,0,0,0,0,0,1,85,0,0
mdl/Humans/class/light/pilot_light_support_season3_legendary_01.rmdl,0,0,0,0,0,0,2,177,0,0
mdl/Weapons/arms/pov_pilot_light_support_season3_legendary_01.rmdl,0,0,0,0,0,0,1,84,0,0
mdl/humans/class/medium/pilot_medium_holo.rmdl,0,0,0,0,0,0,2,209,0,0
mdl/weapons/arms/pov_pilot_medium_holo.rmdl,0,0,0,0,0,0,1,74,0,0
mdl/weapons/empty_handed/ptpov_mirage_disguise.rmdl,0,0,0,0,0,0,1,88,0,0
mdl/Humans/class/medium/pilot_medium_holo_legendary_01.rmdl,0,0,0,0,0,0,2,196,0,0
mdl/Weapons/arms/pov_pilot_medium_holo_legendary_01.rmdl,0,0,0,0,0,0,1,76,0,0
mdl/Humans/class/medium/pilot_medium_holo_legendary_02.rmdl,0,0,0,0,0,0,2,194,0,0
mdl/Weapons/arms/pov_pilot_medium_holo_legendary_02.rmdl,0,0,0,0,0,0,1,76,0,0
mdl/Humans/class/medium/pilot_medium_holo_bf.rmdl,0,0,0,0,0,0,2,181,0,0
mdl/Weapons/arms/pov_pilot_medium_holo_bf.rmdl,0,0,0,0,0,0,1,76,0,0
mdl/Humans/class/medium/pilot_medium_holo_season_02_halloween_legendary_01.rmdl,0,0,0,0,0,0,2,193,0,0
mdl/Weapons/arms/pov_pilot_medium_holo_season_02_halloween_legendary_01.rmdl,0,0,0,0,0,0,1,72,0,0
mdl/Humans/class/medium/pilot_medium_stim.rmdl,0,0,0,0,0,0,2,95,0,0
mdl/weapons/arms/pov_pilot_medium_stim.rmdl,0,0,0,0,0,0,1,78,0,0
mdl/weapons/octane_epipen/ptpov_octane_epipen_held.rmdl,0,0,0,0,0,0,1,101,0,0
mdl/Humans/class/medium/pilot_medium_stim_legendary_01.rmdl,0,0,0,0,0,0,2,85,0,0
mdl/Weapons/arms/pov_pilot_medium_stim_legendary_01.rmdl,0,0,0,0,0,0,1,76,0,0
mdl/Humans/class/medium/pilot_medium_stim_legendary_01_v2.rmdl,0,0,0,0,0,0,2,85,0,0
mdl/Humans/class/medium/pilot_medium_stim_legendary_02.rmdl,0,0,0,0,0,0,2,91,0,0
mdl/Weapons/arms/pov_pilot_medium_stim_legendary_02.rmdl,0,0,0,0,0,0,1,82,0,0
mdl/Humans/class/medium/pilot_medium_stim_battle_forged.rmdl,0,0,0,0,0,0,2,94,0,0
mdl/Weapons/arms/pov_pilot_medium_stim_battle_forged.rmdl,0,0,0,0,0,0,1,78,0,0
mdl/Humans/class/medium/pilot_medium_stim_season_02_halloween_legendary_01.rmdl,0,0,0,0,0,0,2,73,0,0
mdl/Weapons/arms/pov_pilot_medium_stim_season_02_halloween_legendary_01.rmdl,0,0,0,0,0,0,1,76,0,0
mdl/humans/class/heavy/pilot_heavy_pathfinder.rmdl,0,0,0,0,0,0,4,99,0,0
mdl/weapons/arms/pov_pilot_heavy_pathfinder.rmdl,1244144,38718,36137,1244144,38718,36137,5,76,1,8
mdl/Humans/class/heavy/pilot_heavy_pathfinder_legendary_01.rmdl,0,0,0,0,0,0,4,101,0,0
mdl/Weapons/arms/pov_pilot_heavy_pathfinder_legendary_01.rmdl,0,0,0,0,0,0,5,82,0,0
mdl/Humans/class/heavy/pilot_heavy_pathfinder_legendary_02.rmdl,0,0,0,0,0,0,4,100,0,0
mdl/Weapons/arms/pov_pilot_heavy_pathfinder_legendary_02.rmdl,0,0,0,0,0,0,5,71,0,0
mdl/Humans/class/heavy/pilot_heavy_pathfinder_knight.rmdl,0,0,0,0,0,0,4,99,0,0
mdl/Weapons/arms/pov_pilot_heavy_pathfinder_knight.rmdl,0,0,0,0,0,0,5,70,0,0
mdl/Humans/class/heavy/pilot_heavy_pathfinder_ice.rmdl,0,0,0,0,0,0,4,99,0,0
mdl/Weapons/arms/pov_pilot_heavy_pathfinder_ice.rmdl,0,0,0,0,0,0,5,70,0,0
mdl/humans/class/light/pilot_light_wraith.rmdl,0,0,0,0,0,0,2,210,0,0
mdl/weapons/arms/pov_pilot_light_wraith.rmdl,0,0,0,0,0,0,1,88,0,0
mdl/humans/class/light/pilot_light_wraith_legendary_01.rmdl,0,0,0,0,0,0,2,194,0,0
mdl/Weapons/arms/pov_pilot_light_wraith_legendary_01.rmdl,0,0,0,0,0,0,1,82,0,0
mdl/Humans/class/light/pilot_light_wraith_legendary_02.rmdl,0,0,0,0,0,0,2,179,0,0
mdl/Weapons/arms/pov_pilot_light_wraith_legendary_02.rmdl,0,0,0,0,0,0,1,82,0,0
mdl/Humans/class/light/pilot_light_wraith_beast_hunter.rmdl,0,0,0,0,0,0,2,188,0,0
mdl/Weapons/arms/pov_pilot_light_wraith_beast_hunter.rmdl,0,0,0,0,0,0,1,77,0,0
mdl/Humans/class/light/pilot_light_wraith_season2_legendary_01.rmdl,0,0,0,0,0,0,2,183,0,0
mdl/Weapons/arms/pov_pilot_light_wraith_season2_legendary_01.rmdl,0,0,0,0,0,0,1,84,0,0
mdl/Humans/class/light/pilot_light_wraith_cyber_ninja.rmdl,0,0,0,0,0,0,3,219,0,0
mdl/Weapons/arms/pov_pilot_light_wraith_cyber_ninja.rmdl,0,0,0,0,0,0,1,84,0,0
mdl/Humans/class/light/pilot_light_wraith_season2_halloween_legendary_01.rmdl,0,0,0,0,0,0,2,198,0,0
mdl/Weapons/arms/pov_pilot_light_wraith_season2_halloween_legendary_01.rmdl,0,0,0,0,0,0,1,84,0,0
mdl/Humans/class/light/pilot_light_wattson.rmdl,0,0,0,0,0,0,3,203,0,0
mdl/Weapons/arms/pov_pilot_medium_generic.rmdl,0,0,0,0,0,0,1,93,0,0
mdl/weapons/wattson_electric_fence/ptpov_wattson_electric_fence.rmdl,0,0,0,0,0,0,1,83,0,0
mdl/weapons/wattson_trophy_system/w_wattson_trophy_system.rmdl,0,0,0,0,0,0,1,9,0,0
mdl/weapons/wattson_trophy_system/ptpov_wattson_trophy_system.rmdl,0,0,0,0,0,0,1,101,0,0
mdl/Weapons/arms/pov_pilot_light_wattson.rmdl,0,0,0,0,0,0,1,84,0,0
mdl/Humans/class/light/pilot_light_wattson_legendary_01.rmdl,0,0,0,0,0,0,3,182,0,0
mdl/Weapons/arms/pov_pilot_light_wattson_legendary_01.rmdl,0,0,0,0,0,0,1,82,0,0
mdl/Humans/class/light/pilot_light_wattson_legendary_02.rmdl,0,0,0,0,0,0,3,193,0,0
mdl/Weapons/arms/pov_pilot_light_wattson_legendary_02.rmdl,0,0,0,0,0,0,1,82,0,0
mdl/Humans/class/light/pilot_light_wattson_season2_legendary_01.rmdl,0,0,0,0,0,0,3,178,0,0
mdl/Weapons/arms/pov_pilot_light_wattson_season2_legendary_01.rmdl,0,0,0,0,0,0,1,84,0,0
mdl/Humans/class/medium/pilot_medium_crypto.rmdl,0,0,0,0,0,0,3,212,0,0
mdl/Weapons/arms/pov_pilot_medium_crypto.rmdl,0,0,0,0,0,0,1,99,0,0
mdl/weapons/crypto_drone/ptpov_crypto_drone_held.rmdl,0,0,0,0,0,0,2,114,0,0
mdl/weapons/crypto_puzzle_remote/ptpov_crypto_puzzle_remote.rmdl,0,0,0,0,0,0,1,117,0,0
mdl/Humans/class/medium/pilot_medium_crypto_legendary_01.rmdl,0,0,0,0,0,0,3,209,0,0
mdl/Weapons/arms/pov_pilot_medium_crypto_legendary_01.rmdl,0,0,0,0,0,0,1,99,0,0
mdl/Humans/class/medium/pilot_medium_crypto_legendary_02.rmdl,0,0,0,0,0,0,3,177,0,0
mdl/Weapons/arms/pov_pilot_medium_crypto_legendary_02.rmdl,0,0,0,0,0,0,1,99,0,0
mdl/Humans/class/medium/pilot_medium_crypto_season_02_halloween_legendary_01.rmdl,0,0,0,0,0,0,3,212,0,0
mdl/Weapons/arms/pov_pilot_medium_crypto_season_02_halloween_legendary_01.rmdl,0,0,0,0,0,0,1,99,0,0
mdl/Weapons/alternator_smg/w_alternator_smg_legendary_01.rmdl,0,0,0,0,0,0,15,13,0,0
mdl/Weapons/alternator_smg/ptpov_alternator_smg_legendary_01.rmdl,0,0,0,0,0,0,17,118,0,0
mdl/Weapons/alternator_smg/w_alternator_smg_legendary_02.rmdl,0,0,0,0,0,0,15,13,0,0
mdl/Weapons/alternator_smg/ptpov_alternator_smg_legendary_02.rmdl,0,0,0,0,0,0,17,118,0,0
mdl/Weapons/alternator_smg/w_alternator_smg_bf.rmdl,0,0,0,0,0,0,15,13,0,0
mdl/Weapons/alternator_smg/ptpov_alternator_smg_bf.rmdl,0,0,0,0,0,0,17,118,0,0
mdl/Weapons/alternator_smg/w_alternator_smg_halloween_2019.rmdl,0,0,0,0,0,0,15,13,0,0
mdl/Weapons/alternator_smg/ptpov_alternator_smg_halloween_2019.rmdl,0,0,0,0,0,0,17,117,0,0
mdl/Weapons/p2011_auto/w_p2011_auto_legendary_01.rmdl,0,0,0,0,0,0,15,13,0,0
mdl/Weapons/p2011_auto/ptpov_p2011_auto_legendary_01.rmdl,0,0,0,0,0,0,17,109,0,0
mdl/Weapons/p2011_auto/w_p2011_auto_legendary_02.rmdl,0,0,0,0,0,0,15,13,0,0
mdl/Weapons/p2011_auto/ptpov_p2011_auto_legendary_02.rmdl,0,0,0,0,0,0,17,108,0,0
